lat,lon,loc_pair,route,type,intersection,centroid,ord
39.95307922363281,-75.188720703125,11 24,11 24 driving,driving,11,24,26
39.957298278808594,-75.19114685058594,12 24,12 24 driving,driving,12,24,1
39.9562873840332,-75.19136047363281,12 24,12 24 driving,driving,12,24,2
39.955387115478516,-75.19153594970703,12 24,12 24 driving,driving,12,24,3
39.95499801635742,-75.191650390625,12 24,12 24 driving,driving,12,24,4
39.95433807373047,-75.19178771972656,12 24,12 24 driving,driving,12,24,5
39.954280853271484,-75.19136047363281,12 24,12 24 driving,driving,12,24,6
39.95380783081055,-75.1875991821289,12 24,12 24 driving,driving,12,24,7
39.953609466552734,-75.18598937988281,12 24,12 24 driving,driving,12,24,8
39.9533576965332,-75.1839370727539,12 24,12 24 driving,driving,12,24,9
39.953338623046875,-75.1837387084961,12 24,12 24 driving,driving,12,24,10
39.953189849853516,-75.18377685546875,12 24,12 24 driving,driving,12,24,11
39.95277786254883,-75.18387603759766,12 24,12 24 driving,driving,12,24,12
39.95182800292969,-75.1841049194336,12 24,12 24 driving,driving,12,24,13
39.9520378112793,-75.18584442138672,12 24,12 24 driving,driving,12,24,14
39.95228958129883,-75.18775939941406,12 24,12 24 driving,driving,12,24,15
39.952369689941406,-75.18846130371094,12 24,12 24 driving,driving,12,24,16
39.9528694152832,-75.18834686279297,12 24,12 24 driving,driving,12,24,17
39.95298767089844,-75.18833923339844,12 24,12 24 driving,driving,12,24,18
39.95302963256836,-75.1883773803711,12 24,12 24 driving,driving,12,24,19
39.95307922363281,-75.188720703125,12 24,12 24 driving,driving,12,24,20
39.95414733886719,-75.177825927734375,13 24,13 24 driving,driving,13,24,1
39.95187759399414,-75.17832946777344,13 24,13 24 driving,driving,13,24,2
39.95111846923828,-75.1784896850586,13 24,13 24 driving,driving,13,24,3
39.95117950439453,-75.17900085449219,13 24,13 24 driving,driving,13,24,4
39.95124816894531,-75.17955017089844,13 24,13 24 driving,driving,13,24,5
39.951438903808594,-75.18115997314453,13 24,13 24 driving,driving,13,24,6
39.951637268066406,-75.18254089355469,13 24,13 24 driving,driving,13,24,7
39.95170974731445,-75.1832275390625,13 24,13 24 driving,driving,13,24,8
39.9517707824707,-75.183746337890625,13 24,13 24 driving,driving,13,24,9
39.95182800292969,-75.1841049194336,13 24,13 24 driving,driving,13,24,10
39.95228958129883,-75.18775939941406,13 24,13 24 driving,driving,13,24,11
39.952369689941406,-75.18846130371094,13 24,13 24 driving,driving,13,24,12
39.9528694152832,-75.18834686279297,13 24,13 24 driving,driving,13,24,13
39.95298767089844,-75.18833923339844,13 24,13 24 driving,driving,13,24,14
39.95302963256836,-75.1883773803711,13 24,13 24 driving,driving,13,24,15
39.95307922363281,-75.188720703125,13 24,13 24 driving,driving,13,24,16
39.951168060302734,-75.17952728271484,14 24,14 24 driving,driving,14,24,1
39.9508171081543,-75.17961883544922,14 24,14 24 driving,driving,14,24,2
39.95050048828125,-75.1796646118164,14 24,14 24 driving,driving,14,24,3
39.95009994506836,-75.17975616455078,14 24,14 24 driving,driving,14,24,4
39.95003890991211,-75.17923736572266,14 24,14 24 driving,driving,14,24,5
39.9498291015625,-75.17756652832031,14 24,14 24 driving,driving,14,24,6
39.95097732543945,-75.17731475830078,14 24,14 24 driving,driving,14,24,7
39.951168060302734,-75.17887115478516,14 24,14 24 driving,driving,14,24,8
39.951419830322266,-75.180908203125,14 24,14 24 driving,driving,14,24,9
39.951568603515625,-75.1819076538086,14 24,14 24 driving,driving,14,24,10
39.95166015625,-75.18280029296875,14 24,14 24 driving,driving,14,24,11
39.9517707824707,-75.183685302734375,14 24,14 24 driving,driving,14,24,12
39.95201873779297,-75.18563079833984,14 24,14 24 driving,driving,14,24,13
39.9522705078125,-75.18761444091797,14 24,14 24 driving,driving,14,24,14
39.95229721069336,-75.18790435791016,14 24,14 24 driving,driving,14,24,15
39.952369689941406,-75.18846130371094,14 24,14 24 driving,driving,14,24,16
39.95283889770508,-75.1883544921875,14 24,14 24 driving,driving,14,24,17
39.95294952392578,-75.18833923339844,14 24,14 24 driving,driving,14,24,18
39.952980041503906,-75.18833923339844,14 24,14 24 driving,driving,14,24,19
39.95301818847656,-75.1883544921875,14 24,14 24 driving,driving,14,24,20
39.95304870605469,-75.1884994506836,14 24,14 24 driving,driving,14,24,21
39.95307922363281,-75.188720703125,14 24,14 24 driving,driving,14,24,22
39.945987701416016,-75.18428802490234,15 24,15 24 driving,driving,15,24,1
39.94611740112305,-75.18534851074219,15 24,15 24 driving,driving,15,24,2
39.9461784362793,-75.18563079833984,15 24,15 24 driving,driving,15,24,3
39.946258544921875,-75.1858901977539,15 24,15 24 driving,driving,15,24,4
39.94636917114258,-75.18611145019531,15 24,15 24 driving,driving,15,24,5
39.94649887084961,-75.186309814453125,15 24,15 24 driving,driving,15,24,6
39.94725799560547,-75.1873550415039,15 24,15 24 driving,driving,15,24,7
39.94778823852539,-75.18809509277344,15 24,15 24 driving,driving,15,24,8
39.94839859008789,-75.18896484375,15 24,15 24 driving,driving,15,24,9
39.94866943359375,-75.18937683105469,15 24,15 24 driving,driving,15,24,10
39.94908905029297,-75.18997955322266,15 24,15 24 driving,driving,15,24,11
39.94923782348633,-75.19017028808594,15 24,15 24 driving,driving,15,24,12
39.94968032836914,-75.19078063964844,15 24,15 24 driving,driving,15,24,13
39.95030975341797,-75.19165802001953,15 24,15 24 driving,driving,15,24,14
39.9503288269043,-75.19171905517578,15 24,15 24 driving,driving,15,24,15
39.951377868652344,-75.19046783447266,15 24,15 24 driving,driving,15,24,16
39.95151901245117,-75.19029998779297,15 24,15 24 driving,driving,15,24,17
39.95158004760742,-75.19026184082031,15 24,15 24 driving,driving,15,24,18
39.95170974731445,-75.190216064453125,15 24,15 24 driving,driving,15,24,19
39.95331954956055,-75.18988037109375,15 24,15 24 driving,driving,15,24,20
39.95323944091797,-75.18933868408203,15 24,15 24 driving,driving,15,24,21
39.95317077636719,-75.189208984375,15 24,15 24 driving,driving,15,24,22
39.95314025878906,-75.189117431640625,15 24,15 24 driving,driving,15,24,23
39.95307922363281,-75.188720703125,15 24,15 24 driving,driving,15,24,24
39.940940856933594,-75.1976547241211,16 24,16 24 driving,driving,16,24,1
39.94173812866211,-75.19738006591797,16 24,16 24 driving,driving,16,24,2
39.941959381103516,-75.197265625,16 24,16 24 driving,driving,16,24,3
39.942710876464844,-75.19683837890625,16 24,16 24 driving,driving,16,24,4
39.94316864013672,-75.19658660888672,16 24,16 24 driving,driving,16,24,5
39.94350051879883,-75.1964111328125,16 24,16 24 driving,driving,16,24,6
39.94363021850586,-75.1963882446289,16 24,16 24 driving,driving,16,24,7
39.94379806518555,-75.196441650390625,16 24,16 24 driving,driving,16,24,8
39.9439582824707,-75.19657135009766,16 24,16 24 driving,driving,16,24,9
39.9440803527832,-75.1968002319336,16 24,16 24 driving,driving,16,24,10
39.944278717041016,-75.19744873046875,16 24,16 24 driving,driving,16,24,11
39.94437026977539,-75.1976318359375,16 24,16 24 driving,driving,16,24,12
39.9444580078125,-75.19776916503906,16 24,16 24 driving,driving,16,24,13
39.944580078125,-75.19786834716797,16 24,16 24 driving,driving,16,24,14
39.94519805908203,-75.1982192993164,16 24,16 24 driving,driving,16,24,15
39.94553756713867,-75.19828796386719,16 24,16 24 driving,driving,16,24,16
39.9456672668457,-75.19828033447266,16 24,16 24 driving,driving,16,24,17
39.945770263671875,-75.1982192993164,16 24,16 24 driving,driving,16,24,18
39.94588851928711,-75.1981201171875,16 24,16 24 driving,driving,16,24,19
39.94596862792969,-75.19800567626953,16 24,16 24 driving,driving,16,24,20
39.94601821899414,-75.19783020019531,16 24,16 24 driving,driving,16,24,21
39.94607925415039,-75.197540283203125,16 24,16 24 driving,driving,16,24,22
39.94623947143555,-75.19718170166016,16 24,16 24 driving,driving,16,24,23
39.9462776184082,-75.19705963134766,16 24,16 24 driving,driving,16,24,24
39.946197509765625,-75.1969985961914,16 24,16 24 driving,driving,16,24,25
39.94601058959961,-75.19684600830078,16 24,16 24 driving,driving,16,24,26
39.94588851928711,-75.1967544555664,16 24,16 24 driving,driving,16,24,27
39.94572830200195,-75.196624755859375,16 24,16 24 driving,driving,16,24,28
39.94561767578125,-75.19647979736328,16 24,16 24 driving,driving,16,24,29
39.94553756713867,-75.19623565673828,16 24,16 24 driving,driving,16,24,30
39.94552993774414,-75.19599151611328,16 24,16 24 driving,driving,16,24,31
39.9456901550293,-75.1951904296875,16 24,16 24 driving,driving,16,24,32
39.945838928222656,-75.19470977783203,16 24,16 24 driving,driving,16,24,33
39.94601058959961,-75.19422149658203,16 24,16 24 driving,driving,16,24,34
39.94676971435547,-75.19255065917969,16 24,16 24 driving,driving,16,24,35
39.94721984863281,-75.191558837890625,16 24,16 24 driving,driving,16,24,36
39.94730758666992,-75.19142150878906,16 24,16 24 driving,driving,16,24,37
39.94736862182617,-75.19136810302734,16 24,16 24 driving,driving,16,24,38
39.947479248046875,-75.191314697265625,16 24,16 24 driving,driving,16,24,39
39.94757843017578,-75.1913070678711,16 24,16 24 driving,driving,16,24,40
39.94757843017578,-75.19124603271484,16 24,16 24 driving,driving,16,24,41
39.94763946533203,-75.19108581542969,16 24,16 24 driving,driving,16,24,42
39.94792938232422,-75.19075012207031,16 24,16 24 driving,driving,16,24,43
39.948238372802734,-75.190399169921875,16 24,16 24 driving,driving,16,24,44
39.94887924194336,-75.1896743774414,16 24,16 24 driving,driving,16,24,45
39.94894790649414,-75.189788818359375,16 24,16 24 driving,driving,16,24,46
39.949180603027344,-75.19007873535156,16 24,16 24 driving,driving,16,24,47
39.949440002441406,-75.19043731689453,16 24,16 24 driving,driving,16,24,48
39.95029067993164,-75.1916275024414,16 24,16 24 driving,driving,16,24,49
39.9503173828125,-75.19168853759766,16 24,16 24 driving,driving,16,24,50
39.9503288269043,-75.19171905517578,16 24,16 24 driving,driving,16,24,51
39.95072937011719,-75.1912612915039,16 24,16 24 driving,driving,16,24,52
39.95148849487305,-75.19031524658203,16 24,16 24 driving,driving,16,24,53
39.9515495300293,-75.190277099609375,16 24,16 24 driving,driving,16,24,54
39.95166778564453,-75.190216064453125,16 24,16 24 driving,driving,16,24,55
39.95256042480469,-75.1900405883789,16 24,16 24 driving,driving,16,24,56
39.95331954956055,-75.18988037109375,16 24,16 24 driving,driving,16,24,57
39.953269958496094,-75.18949127197266,16 24,16 24 driving,driving,16,24,58
39.95323944091797,-75.18933868408203,16 24,16 24 driving,driving,16,24,59
39.95322036743164,-75.1893081665039,16 24,16 24 driving,driving,16,24,60
39.953189849853516,-75.18924713134766,16 24,16 24 driving,driving,16,24,61
39.95310974121094,-75.18901062011719,16 24,16 24 driving,driving,16,24,62
39.95307922363281,-75.188720703125,16 24,16 24 driving,driving,16,24,63
39.9527702331543,-75.17924499511719,17 24,17 24 driving,driving,17,24,1
39.952640533447266,-75.17816925048828,17 24,17 24 driving,driving,17,24,2
39.95111846923828,-75.1784896850586,17 24,17 24 driving,driving,17,24,3
39.951377868652344,-75.18055725097656,17 24,17 24 driving,driving,17,24,4
39.951438903808594,-75.18115997314453,17 24,17 24 driving,driving,17,24,5
39.951637268066406,-75.18254089355469,17 24,17 24 driving,driving,17,24,6
39.951759338378906,-75.18364715576172,17 24,17 24 driving,driving,17,24,7
39.951988220214844,-75.18541717529297,17 24,17 24 driving,driving,17,24,8
39.952369689941406,-75.18846130371094,17 24,17 24 driving,driving,17,24,9
39.95296859741211,-75.18833923339844,17 24,17 24 driving,driving,17,24,10
39.95301055908203,-75.18834686279297,17 24,17 24 driving,driving,17,24,11
39.95303726196289,-75.18841552734375,17 24,17 24 driving,driving,17,24,12
39.95307922363281,-75.188720703125,17 24,17 24 driving,driving,17,24,13
39.95642852783203,-75.1893310546875,18 24,18 24 driving,driving,18,24,1
39.957427978515625,-75.189117431640625,18 24,18 24 driving,driving,18,24,2
39.95760726928711,-75.18907928466797,18 24,18 24 driving,driving,18,24,3
39.95766067504883,-75.18946838378906,18 24,18 24 driving,driving,18,24,4
39.957679748535156,-75.18975067138672,18 24,18 24 driving,driving,18,24,5
39.95777893066406,-75.19050598144531,18 24,18 24 driving,driving,18,24,6
39.957847595214844,-75.1910400390625,18 24,18 24 driving,driving,18,24,7
39.95724868774414,-75.19115447998047,18 24,18 24 driving,driving,18,24,8
39.956607818603516,-75.1913070678711,18 24,18 24 driving,driving,18,24,9
39.95595932006836,-75.1914291381836,18 24,18 24 driving,driving,18,24,10
39.95534896850586,-75.1915512084961,18 24,18 24 driving,driving,18,24,11
39.955078125,-75.1916275024414,18 24,18 24 driving,driving,18,24,12
39.95446014404297,-75.19175720214844,18 24,18 24 driving,driving,18,24,13
39.95433807373047,-75.19178771972656,18 24,18 24 driving,driving,18,24,14
39.95431900024414,-75.191650390625,18 24,18 24 driving,driving,18,24,15
39.954200744628906,-75.190704345703125,18 24,18 24 driving,driving,18,24,16
39.953800201416016,-75.18751525878906,18 24,18 24 driving,driving,18,24,17
39.95357894897461,-75.1856689453125,18 24,18 24 driving,driving,18,24,18
39.953338623046875,-75.1837387084961,18 24,18 24 driving,driving,18,24,19
39.95256042480469,-75.18392181396484,18 24,18 24 driving,driving,18,24,20
39.95233917236328,-75.183990478515625,18 24,18 24 driving,driving,18,24,21
39.95182800292969,-75.1841049194336,18 24,18 24 driving,driving,18,24,22
39.95198059082031,-75.18535614013672,18 24,18 24 driving,driving,18,24,23
39.95201873779297,-75.18563079833984,18 24,18 24 driving,driving,18,24,24
39.95207977294922,-75.1861343383789,18 24,18 24 driving,driving,18,24,25
39.95229721069336,-75.18790435791016,18 24,18 24 driving,driving,18,24,26
39.952369689941406,-75.18846130371094,18 24,18 24 driving,driving,18,24,27
39.95283889770508,-75.1883544921875,18 24,18 24 driving,driving,18,24,28
39.95294952392578,-75.18833923339844,18 24,18 24 driving,driving,18,24,29
39.952999114990234,-75.18833923339844,18 24,18 24 driving,driving,18,24,30
39.95302963256836,-75.188385009765625,18 24,18 24 driving,driving,18,24,31
39.95307922363281,-75.188720703125,18 24,18 24 driving,driving,18,24,32
39.95594024658203,-75.20446014404297,19 24,19 24 driving,driving,19,24,1
39.95743942260742,-75.20414733886719,19 24,19 24 driving,driving,19,24,2
39.95719909667969,-75.20221710205078,19 24,19 24 driving,driving,19,24,3
39.956817626953125,-75.19913482666016,19 24,19 24 driving,driving,19,24,4
39.95586013793945,-75.191436767578125,19 24,19 24 driving,driving,19,24,5
39.955448150634766,-75.18811798095703,19 24,19 24 driving,driving,19,24,6
39.95486068725586,-75.18341064453125,19 24,19 24 driving,driving,19,24,7
39.953880310058594,-75.1836166381836,19 24,19 24 driving,driving,19,24,8
39.95368957519531,-75.18367767333984,19 24,19 24 driving,driving,19,24,9
39.953338623046875,-75.1837387084961,19 24,19 24 driving,driving,19,24,10
39.95256042480469,-75.18392181396484,19 24,19 24 driving,driving,19,24,11
39.95233917236328,-75.183990478515625,19 24,19 24 driving,driving,19,24,12
39.95182800292969,-75.1841049194336,19 24,19 24 driving,driving,19,24,13
39.95198059082031,-75.18535614013672,19 24,19 24 driving,driving,19,24,14
39.95201873779297,-75.18563079833984,19 24,19 24 driving,driving,19,24,15
39.95207977294922,-75.1861343383789,19 24,19 24 driving,driving,19,24,16
39.95229721069336,-75.18790435791016,19 24,19 24 driving,driving,19,24,17
39.952369689941406,-75.18846130371094,19 24,19 24 driving,driving,19,24,18
39.95283889770508,-75.1883544921875,19 24,19 24 driving,driving,19,24,19
39.95294952392578,-75.18833923339844,19 24,19 24 driving,driving,19,24,20
39.952999114990234,-75.18833923339844,19 24,19 24 driving,driving,19,24,21
39.95302963256836,-75.188385009765625,19 24,19 24 driving,driving,19,24,22
39.95307922363281,-75.188720703125,19 24,19 24 driving,driving,19,24,23
39.955299377441406,-75.20491027832031,01 25,01 25 driving,driving,01,25,1
39.952430725097656,-75.20550537109375,01 25,01 25 driving,driving,01,25,2
39.95208740234375,-75.205596923828125,01 25,01 25 driving,driving,01,25,3
39.951759338378906,-75.20307159423828,01 25,01 25 driving,driving,01,25,4
39.95155715942383,-75.2015380859375,01 25,01 25 driving,driving,01,25,5
39.95134735107422,-75.19989013671875,01 25,01 25 driving,driving,01,25,6
39.95124053955078,-75.1989517211914,01 25,01 25 driving,driving,01,25,7
39.950809478759766,-75.1954345703125,01 25,01 25 driving,driving,01,25,8
39.95064926147461,-75.1941146850586,01 25,01 25 driving,driving,01,25,9
39.954437255859375,-75.20508575439453,02 25,02 25 driving,driving,02,25,1
39.953277587890625,-75.20532989501953,02 25,02 25 driving,driving,02,25,2
39.952430725097656,-75.20550537109375,02 25,02 25 driving,driving,02,25,3
39.95208740234375,-75.205596923828125,02 25,02 25 driving,driving,02,25,4
39.951759338378906,-75.20307159423828,02 25,02 25 driving,driving,02,25,5
39.951717376708984,-75.20288848876953,02 25,02 25 driving,driving,02,25,6
39.95145797729492,-75.20074462890625,02 25,02 25 driving,driving,02,25,7
39.95127868652344,-75.1992416381836,02 25,02 25 driving,driving,02,25,8
39.95103073120117,-75.197265625,02 25,02 25 driving,driving,02,25,9
39.950767517089844,-75.19512176513672,02 25,02 25 driving,driving,02,25,10
39.95064926147461,-75.1941146850586,02 25,02 25 driving,driving,02,25,11
39.95323944091797,-75.20533752441406,03 25,03 25 driving,driving,03,25,1
39.952430725097656,-75.20550537109375,03 25,03 25 driving,driving,03,25,2
39.95208740234375,-75.205596923828125,03 25,03 25 driving,driving,03,25,3
39.951759338378906,-75.20307159423828,03 25,03 25 driving,driving,03,25,4
39.951717376708984,-75.20288848876953,03 25,03 25 driving,driving,03,25,5
39.95145797729492,-75.20074462890625,03 25,03 25 driving,driving,03,25,6
39.95127868652344,-75.1992416381836,03 25,03 25 driving,driving,03,25,7
39.950828552246094,-75.1957015991211,03 25,03 25 driving,driving,03,25,8
39.95064926147461,-75.1941146850586,03 25,03 25 driving,driving,03,25,9
39.95200729370117,-75.20560455322266,04 25,04 25 driving,driving,04,25,1
39.95206832885742,-75.2055892944336,04 25,04 25 driving,driving,04,25,2
39.95174026489258,-75.20295715332031,04 25,04 25 driving,driving,04,25,3
39.951507568359375,-75.20115661621094,04 25,04 25 driving,driving,04,25,4
39.951290130615234,-75.19927978515625,04 25,04 25 driving,driving,04,25,5
39.9511604309082,-75.19831848144531,04 25,04 25 driving,driving,04,25,6
39.95079040527344,-75.19529724121094,04 25,04 25 driving,driving,04,25,7
39.95064926147461,-75.1941146850586,04 25,04 25 driving,driving,04,25,8
39.9510383605957,-75.20579528808594,05 25,05 25 driving,driving,05,25,1
39.95186996459961,-75.20562744140625,05 25,05 25 driving,driving,05,25,2
39.95206069946289,-75.20560455322266,05 25,05 25 driving,driving,05,25,3
39.951759338378906,-75.20307159423828,05 25,05 25 driving,driving,05,25,4
39.951717376708984,-75.20288848876953,05 25,05 25 driving,driving,05,25,5
39.95145797729492,-75.20074462890625,05 25,05 25 driving,driving,05,25,6
39.95127868652344,-75.1992416381836,05 25,05 25 driving,driving,05,25,7
39.950828552246094,-75.1957015991211,05 25,05 25 driving,driving,05,25,8
39.95064926147461,-75.1941146850586,05 25,05 25 driving,driving,05,25,9
39.94981002807617,-75.20575714111328,06 25,06 25 driving,driving,06,25,1
39.95079040527344,-75.20581817626953,06 25,06 25 driving,driving,06,25,2
39.95100021362305,-75.205810546875,06 25,06 25 driving,driving,06,25,3
39.95186996459961,-75.20562744140625,06 25,06 25 driving,driving,06,25,4
39.95206069946289,-75.20560455322266,06 25,06 25 driving,driving,06,25,5
39.951759338378906,-75.20307159423828,06 25,06 25 driving,driving,06,25,6
39.95155715942383,-75.2015380859375,06 25,06 25 driving,driving,06,25,7
39.95134735107422,-75.19989013671875,06 25,06 25 driving,driving,06,25,8
39.95124053955078,-75.1989517211914,06 25,06 25 driving,driving,06,25,9
39.950809478759766,-75.1954345703125,06 25,06 25 driving,driving,06,25,10
39.95064926147461,-75.1941146850586,06 25,06 25 driving,driving,06,25,11
39.94845962524414,-75.20521545410156,07 25,07 25 driving,driving,07,25,1
39.948577880859375,-75.20494842529297,07 25,07 25 driving,driving,07,25,2
39.948978424072266,-75.2038345336914,07 25,07 25 driving,driving,07,25,3
39.949100494384766,-75.203521728515625,07 25,07 25 driving,driving,07,25,4
39.9493408203125,-75.2028579711914,07 25,07 25 driving,driving,07,25,5
39.94977951049805,-75.201446533203125,07 25,07 25 driving,driving,07,25,6
39.9498405456543,-75.20111846923828,07 25,07 25 driving,driving,07,25,7
39.9498291015625,-75.20098876953125,07 25,07 25 driving,driving,07,25,8
39.94978713989258,-75.20079803466797,07 25,07 25 driving,driving,07,25,9
39.94976806640625,-75.2007064819336,07 25,07 25 driving,driving,07,25,10
39.94968795776367,-75.20050048828125,07 25,07 25 driving,driving,07,25,11
39.949588775634766,-75.2002182006836,07 25,07 25 driving,driving,07,25,12
39.94961929321289,-75.1997299194336,07 25,07 25 driving,driving,07,25,13
39.94963073730469,-75.199615478515625,07 25,07 25 driving,driving,07,25,14
39.949668884277344,-75.1996078491211,07 25,07 25 driving,driving,07,25,15
39.94974899291992,-75.19960021972656,07 25,07 25 driving,driving,07,25,16
39.950008392333984,-75.19953918457031,07 25,07 25 driving,driving,07,25,17
39.9503288269043,-75.19940185546875,07 25,07 25 driving,driving,07,25,18
39.950599670410156,-75.19932556152344,07 25,07 25 driving,driving,07,25,19
39.951148986816406,-75.19918060302734,07 25,07 25 driving,driving,07,25,20
39.95126724243164,-75.19915008544922,07 25,07 25 driving,driving,07,25,21
39.95124053955078,-75.1989517211914,07 25,07 25 driving,driving,07,25,22
39.95103073120117,-75.197265625,07 25,07 25 driving,driving,07,25,23
39.95085906982422,-75.1958999633789,07 25,07 25 driving,driving,07,25,24
39.950809478759766,-75.1954345703125,07 25,07 25 driving,driving,07,25,25
39.95064926147461,-75.1941146850586,07 25,07 25 driving,driving,07,25,26
39.95709991455078,-75.20195007324219,08 25,08 25 driving,driving,08,25,1
39.95563888549805,-75.20225524902344,08 25,08 25 driving,driving,08,25,2
39.95555877685547,-75.20169830322266,08 25,08 25 driving,driving,08,25,3
39.95549011230469,-75.20112609863281,08 25,08 25 driving,driving,08,25,4
39.955448150634766,-75.20069885253906,08 25,08 25 driving,driving,08,25,5
39.955230712890625,-75.19898986816406,08 25,08 25 driving,driving,08,25,6
39.955169677734375,-75.19844818115234,08 25,08 25 driving,driving,08,25,7
39.9545783996582,-75.198577880859375,08 25,08 25 driving,driving,08,25,8
39.953887939453125,-75.19873046875,08 25,08 25 driving,driving,08,25,9
39.95261764526367,-75.19898986816406,08 25,08 25 driving,driving,08,25,10
39.951438903808594,-75.1992416381836,08 25,08 25 driving,driving,08,25,11
39.951290130615234,-75.19927978515625,08 25,08 25 driving,driving,08,25,12
39.95127868652344,-75.1992416381836,08 25,08 25 driving,driving,08,25,13
39.95124053955078,-75.1989517211914,08 25,08 25 driving,driving,08,25,14
39.95085906982422,-75.1958999633789,08 25,08 25 driving,driving,08,25,15
39.950809478759766,-75.1954345703125,08 25,08 25 driving,driving,08,25,16
39.95064926147461,-75.1941146850586,08 25,08 25 driving,driving,08,25,17
39.95686721801758,-75.1995849609375,09 25,09 25 driving,driving,09,25,1
39.956748962402344,-75.1986312866211,09 25,09 25 driving,driving,09,25,2
39.956687927246094,-75.19812774658203,09 25,09 25 driving,driving,09,25,3
39.956607818603516,-75.198150634765625,09 25,09 25 driving,driving,09,25,4
39.955909729003906,-75.19828796386719,09 25,09 25 driving,driving,09,25,5
39.9545783996582,-75.198577880859375,09 25,09 25 driving,driving,09,25,6
39.953887939453125,-75.19873046875,09 25,09 25 driving,driving,09,25,7
39.95261764526367,-75.19898986816406,09 25,09 25 driving,driving,09,25,8
39.951438903808594,-75.1992416381836,09 25,09 25 driving,driving,09,25,9
39.951290130615234,-75.19927978515625,09 25,09 25 driving,driving,09,25,10
39.95127868652344,-75.1992416381836,09 25,09 25 driving,driving,09,25,11
39.95124053955078,-75.1989517211914,09 25,09 25 driving,driving,09,25,12
39.95103073120117,-75.197265625,09 25,09 25 driving,driving,09,25,13
39.950828552246094,-75.1957015991211,09 25,09 25 driving,driving,09,25,14
39.95064926147461,-75.1941146850586,09 25,09 25 driving,driving,09,25,15
39.95671844482422,-75.197967529296875,10 25,10 25 driving,driving,10,25,1
39.9574089050293,-75.19774627685547,10 25,10 25 driving,driving,10,25,2
39.957420349121094,-75.19786834716797,10 25,10 25 driving,driving,10,25,3
39.9573974609375,-75.1978759765625,10 25,10 25 driving,driving,10,25,4
39.957027435302734,-75.1980209350586,10 25,10 25 driving,driving,10,25,5
39.95650863647461,-75.19816589355469,10 25,10 25 driving,driving,10,25,6
39.95439910888672,-75.19861602783203,10 25,10 25 driving,driving,10,25,7
39.951900482177734,-75.199127197265625,10 25,10 25 driving,driving,10,25,8
39.951290130615234,-75.19927978515625,10 25,10 25 driving,driving,10,25,9
39.95126724243164,-75.19915008544922,10 25,10 25 driving,driving,10,25,10
39.95098876953125,-75.19696044921875,10 25,10 25 driving,driving,10,25,11
39.9508171081543,-75.195587158203125,10 25,10 25 driving,driving,10,25,12
39.95064926147461,-75.1941146850586,10 25,10 25 driving,driving,10,25,13
39.956939697265625,-75.19398498535156,11 25,11 25 driving,driving,11,25,1
39.9561882019043,-75.19413757324219,11 25,11 25 driving,driving,11,25,2
39.9561882019043,-75.1941146850586,11 25,11 25 driving,driving,11,25,3
39.95594024658203,-75.192108154296875,11 25,11 25 driving,driving,11,25,4
39.95586013793945,-75.191436767578125,11 25,11 25 driving,driving,11,25,5
39.955387115478516,-75.19153594970703,11 25,11 25 driving,driving,11,25,6
39.95499801635742,-75.191650390625,11 25,11 25 driving,driving,11,25,7
39.95372009277344,-75.191925048828125,11 25,11 25 driving,driving,11,25,8
39.95328903198242,-75.19200897216797,11 25,11 25 driving,driving,11,25,9
39.95295715332031,-75.19205474853516,11 25,11 25 driving,driving,11,25,10
39.95269775390625,-75.192108154296875,11 25,11 25 driving,driving,11,25,11
39.95167922973633,-75.19232940673828,11 25,11 25 driving,driving,11,25,12
39.95056915283203,-75.19255828857422,11 25,11 25 driving,driving,11,25,13
39.950439453125,-75.19258880615234,11 25,11 25 driving,driving,11,25,14
39.95050811767578,-75.19303894042969,11 25,11 25 driving,driving,11,25,15
39.95064926147461,-75.1941146850586,11 25,11 25 driving,driving,11,25,16
39.957298278808594,-75.19114685058594,12 25,12 25 driving,driving,12,25,1
39.9562873840332,-75.19136047363281,12 25,12 25 driving,driving,12,25,2
39.955387115478516,-75.19153594970703,12 25,12 25 driving,driving,12,25,3
39.95499801635742,-75.191650390625,12 25,12 25 driving,driving,12,25,4
39.95372009277344,-75.191925048828125,12 25,12 25 driving,driving,12,25,5
39.95328903198242,-75.19200897216797,12 25,12 25 driving,driving,12,25,6
39.95295715332031,-75.19205474853516,12 25,12 25 driving,driving,12,25,7
39.95269775390625,-75.192108154296875,12 25,12 25 driving,driving,12,25,8
39.95167922973633,-75.19232940673828,12 25,12 25 driving,driving,12,25,9
39.95056915283203,-75.19255828857422,12 25,12 25 driving,driving,12,25,10
39.950439453125,-75.19258880615234,12 25,12 25 driving,driving,12,25,11
39.95050811767578,-75.19303894042969,12 25,12 25 driving,driving,12,25,12
39.95064926147461,-75.1941146850586,12 25,12 25 driving,driving,12,25,13
39.95414733886719,-75.177825927734375,13 25,13 25 driving,driving,13,25,1
39.95187759399414,-75.17832946777344,13 25,13 25 driving,driving,13,25,2
39.95111846923828,-75.1784896850586,13 25,13 25 driving,driving,13,25,3
39.95117950439453,-75.17900085449219,13 25,13 25 driving,driving,13,25,4
39.95124816894531,-75.17955017089844,13 25,13 25 driving,driving,13,25,5
39.951438903808594,-75.18115997314453,13 25,13 25 driving,driving,13,25,6
39.951637268066406,-75.18254089355469,13 25,13 25 driving,driving,13,25,7
